filename,true_label,source_original_pred,source_adv_pred,source_attack_success,tf2torch_resnet_v2_101_pred,tf2torch_resnet_v2_101_fooled
ILSVRC2012_val_00011427.png,959,959,411,True,411,True
ILSVRC2012_val_00013472.png,960,960,398,True,960,False
ILSVRC2012_val_00004935.png,961,961,773,True,961,False
ILSVRC2012_val_00032598.png,962,962,809,True,809,True
ILSVRC2012_val_00008075.png,963,963,122,True,122,True
ILSVRC2012_val_00015007.png,964,964,773,True,964,False
ILSVRC2012_val_00030875.png,965,965,942,True,965,False
ILSVRC2012_val_00010112.png,966,966,988,True,966,False
ILSVRC2012_val_00049309.png,967,967,605,True,605,True
ILSVRC2012_val_00028396.png,968,968,757,True,968,False
ILSVRC2012_val_00045302.png,969,969,846,True,969,False
ILSVRC2012_val_00019012.png,970,810,810,True,970,False
ILSVRC2012_val_00001292.png,971,971,46,True,971,False
ILSVRC2012_val_00010016.png,972,972,465,True,972,False
ILSVRC2012_val_00047843.png,973,973,182,True,973,False
ILSVRC2012_val_00015661.png,974,974,4,True,5,True
ILSVRC2012_val_00035544.png,975,975,158,True,975,False
ILSVRC2012_val_00003311.png,976,976,612,True,976,False
ILSVRC2012_val_00017332.png,977,977,981,True,981,True
ILSVRC2012_val_00047284.png,978,978,802,True,978,False
ILSVRC2012_val_00015471.png,979,979,978,True,978,True
ILSVRC2012_val_00005742.png,980,980,411,True,980,False
ILSVRC2012_val_00037959.png,981,981,66,True,66,True
ILSVRC2012_val_00005037.png,982,982,177,True,982,False
ILSVRC2012_val_00006006.png,983,983,458,True,983,False
ILSVRC2012_val_00027675.png,984,984,7,True,984,False
ILSVRC2012_val_00002321.png,985,985,985,False,985,False
ILSVRC2012_val_00010143.png,986,986,315,True,986,False
ILSVRC2012_val_00047346.png,987,987,108,True,987,False
ILSVRC2012_val_00048526.png,988,988,988,False,988,False
ILSVRC2012_val_00012754.png,989,989,114,True,114,True
ILSVRC2012_val_00006512.png,990,990,952,True,990,False
ILSVRC2012_val_00045215.png,991,991,991,False,991,False
ILSVRC2012_val_00044046.png,992,992,944,True,992,False
ILSVRC2012_val_00047343.png,993,993,729,True,993,False
ILSVRC2012_val_00042619.png,994,994,299,True,994,False
ILSVRC2012_val_00029762.png,995,995,948,True,995,False
ILSVRC2012_val_00004629.png,996,996,850,True,996,False
ILSVRC2012_val_00020929.png,997,997,116,True,997,False
ILSVRC2012_val_00025648.png,998,998,994,True,994,True
ILSVRC2012_val_00000412.png,999,999,988,True,999,False
ILSVRC2012_val_00041747.png,1000,1000,869,True,1000,False
